"상태","업체명","식별번호","규격","2025-12-17","2025-12-24","2025-12-26","2025-12-30","2025-12-31","2026-01-02","변동액","계약종료일"
"UP","(주)컴트리","25797475","데스크톱컴퓨터, 컴트리, CS4-E51-B0001, Intel Core i5 14500(2.6GHz)","976710","976710","976710","974000","974000","976710","2710","2029.09.30"
"UP","주식회사 삼보컴퓨터","25737591","데스크톱컴퓨터, 삼보컴퓨터, DT285-B751-003, AMD Ryzen 5 PRO 7645(3.8GHz)","977000","977000","977000","977000","977000","1192000","215000","2029.09.30"
"UP","주식회사 삼보컴퓨터","25737592","데스크톱컴퓨터, 삼보컴퓨터, DG485-B751-003, AMD Ryzen 5 PRO 7645(3.8GHz)","977000","977000","977000","976710","976710","1192000","215290","2029.09.30"
"UP","위더스컴퓨터 주식회사","25695801","데스크톱컴퓨터, 위더스컴퓨터, B7T-450N216, Intel Core i5 14500(2.6GHz)","978000","978000","978000","977000","977000","1270000","293000","2029.09.30"
"UP","(주)레드스톤시스템","25618496","데스크톱컴퓨터, 레드스톤시스템, BMZ-7756HHKPFL, AMD Ryzen5 7600(3.8GHz)","978500","978500","978500","978000","978000","1236500","258500","2029.09.30"
"UP","주식회사 성주컴텍","25776540","데스크톱컴퓨터, 성주컴텍, TD210-GRRB20S1M, Intel Core i5 14500(2.6GHz)","979000","979000","979000","978500","978500","1238600","260100","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569824","데스크톱컴퓨터, 에이텍컴퓨터, A2SC-7NBDN, Intel Core i7 12700(2.1GHz)","979000","979000","","","",,"0","2029.09.30"
"UP","주식회사 티원엘에스","25916104","데스크톱컴퓨터, 티원엘에스, TSB-D11920, Intel Core i3 14100(3.5GHz)","979100","979100","979100","979000","979000","1082300","103300","2029.03.18"
"UP","주식회사 엔와이컴퓨터","25216867","데스크톱컴퓨터, 엔와이컴퓨터, NY-P135SI00, Intel Core i5 13500(2.5GHz)","979700","979700","979700","979100","979100","1259200","280100","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589650","데스크톱컴퓨터, 서버앤컴퓨터, DODE-T7815, Intel Core i7 12700(2.1GHz)","980000","980000","980000","980000","980000","980000","0","2026.04.29"
"UP","주식회사 아이브리지닷컴","25628959","데스크톱컴퓨터, 아이브리지닷컴, M5-X45B-1A2N, i5-14500(2.6GHz)","980000","980000","980000","979700","979700","1207000","227300","2028.12.03"
"UP","(주)유투","25034151","데스크톱컴퓨터, 유투, T5D2-510/B, Intel Core i5 13500(2.5GHz)","980500","980500","980500","980000","980000","1294100","314100","2029.09.30"
"UP","사단법인 나너우리","24594845","데스크톱컴퓨터, 나너우리, IYU-S25I9, Intel Core i5 12500(3.0GHz)","981000","981000","981000","981000","981000","1221000","240000","2029.09.30"
"UP","사단법인 나너우리","24594884","데스크톱컴퓨터, 나너우리, IYU-M25I9, Intel Core 5 12500(3.0GHz)","981000","981000","981000","980500","980500","1221000","240500","2029.09.30"
"UP","주식회사 인텍","25234079","데스크톱컴퓨터, 인텍, IT176-S3516210, Intel Core i5-13500(2.5GHz)","981000","981000","981000","981000","981000","1371000","390000","2029.03.14"
"UP","위더스컴퓨터 주식회사","24935043","데스크톱컴퓨터, 위더스컴퓨터, B7T-50N516, Intel Core i5 13500(2.5GHz)","981100","981100","981100","981000","981000","1289000","308000","2029.09.30"
"UP","위더스컴퓨터 주식회사","24935039","데스크톱컴퓨터, 위더스컴퓨터, B7S-50N516, Intel Core i5 13500(2.5GHz)","981100","981100","981100","981100","981100","1289000","307900","2029.09.30"
"SAME","주식회사 엔와이컴퓨터","25554373","데스크톱컴퓨터, 엔와이컴퓨터, NY-C145SI00, Intel Core i5 14500(2.6GHz)","981700","","","","",,"0","2029.09.30"
"SAME","주식회사 엔와이컴퓨터","25554360","데스크톱컴퓨터, 엔와이컴퓨터, NY-E145SI00, Intel Core i5 14500(2.6GHz)","981700","","","","",,"0","2029.09.30"
"UP","주식회사 주연테크","25792432","데스크톱컴퓨터, 주연테크, JA-145F5S, Intel Core i5-14500(2.6GHz)","981900","981900","981900","981100","981100","981900","800","2029.09.30"
"SAME","주식회사 주연테크","25792382","데스크톱컴퓨터, 주연테크, JS-145F5S, Intel Core i5-14500(2.6GHz)","981900","981900","981900","981900","981900","981900","0","2029.09.30"
"UP","(주)컴트리","25797465","검색결과1,869건판매량순낮은가격순평점순최신등록순납품사례많은순","982010","982010","982010","981900","981900","982010","110","2029.09.30"
"UP","사단법인 나너우리","24594883","데스크톱컴퓨터, 나너우리, IYU-M25J9, Intel Core 5 12500(3.0GHz)","983500","983500","983500","983000","983000","1253500","270500","2029.09.30"
"UP","사단법인 나너우리","24594844","데스크톱컴퓨터, 나너우리, IYU-S25J9, Intel Core i5 12500(3.0GHz)","983500","983500","983500","983500","983500","1253500","270000","2029.09.30"
"UP","주식회사 대우루컴즈","25563999","데스크톱컴퓨터, 대우루컴즈, DT367B-446500, Intel Core i5 14400(2.5GHz)","984000","984000","984000","983500","983500","1205000","221500","2029.09.30"
"UP","주식회사 대우루컴즈","25563948","데스크톱컴퓨터, 대우루컴즈, DS367A-446500, Intel Core i5 14400(2.5GHz)","984000","984000","984000","984000","984000","1205000","221000","2029.09.30"
"UP","주식회사 에이텍컴퓨터","25569846","데스크톱컴퓨터, 에이텍컴퓨터, A4SQ-4NBDN, Intel Core i5 14400(2.5GHz)","984000","984000","984000","984000","984000","1205000","221000","2029.09.30"
"UP","주식회사 에이텍컴퓨터","25569908","데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-4NBDN, Intel Core i5 14400(2.5GHz)","984000","984000","984000","984000","984000","1205000","221000","2029.09.30"
"UP","주식회사 기린","25001178","데스크톱컴퓨터, 기린, KR176-T3516310, Intel Core i5 13500(2.5GHz)","984500","984500","984500","984000","984000","1313500","329500","2029.09.30"
"UP","(주)유투","25479197","데스크톱컴퓨터, 유투, T5E2-520, Intel Core i5 14500(2.6GHz)","985000","985000","985000","984500","984500","1329100","344600","2029.09.30"
"UP","주식회사 기린","25320684","데스크톱컴퓨터, 기린, KR176-S35162C0, Intel Core i5-13500(2.5GHz)","986130","986130","986130","985000","985000","1270130","285130","2029.09.30"
"SAME","주식회사 주연테크","25792438","데스크톱컴퓨터, 주연테크, JA-144F1S, Intel Core i5-14400(2.5GHz)","986500","986500","986500","986500","986500","986500","0","2029.09.30"
"UP","주식회사 주연테크","25792387","데스크톱컴퓨터, 주연테크, JS-144F1S, Intel Core i5-14400(2.5GHz)","986500","986500","986500","986130","986130","986500","370","2029.09.30"
"UP","주식회사 아이티에스","24814352","데스크톱컴퓨터, 아이티에스, ITS-DT12-G7C52, Intel Core i7 12700(2.1GHz)","987000","987000","987000","986500","986500","1443000","456500","2028.02.12"
"UP","주식회사 아이티에스","24814314","데스크톱컴퓨터, 아이티에스, ITS-DS12-G7C52, Intel Core i7 12700(2.1GHz)","987000","987000","987000","987000","987000","1443000","456000","2028.02.12"
"UP","주식회사 인텍","25319782","데스크톱컴퓨터, 인텍, IT176-T35323C0, Intel Core i5-13500(2.5GHz)","987000","987000","987000","987000","987000","1386000","399000","2029.03.14"
"UP","오렌지보호작업장","25613344","데스크톱컴퓨터, 오렌지보호작업장, OMR-44001, Intel Core i5 14400(2.5GHz)","988000","988000","988000","988000","987000","1300000","313000","2029.09.30"
"UP","오렌지보호작업장","25613331","데스크톱컴퓨터, 오렌지보호작업장, OSR-44001, Intel Core i5 14400(2.5GHz)","988000","988000","988000","987000","988000","1300000","312000","2029.09.30"
"UP","위더스컴퓨터 주식회사","24487402","데스크톱컴퓨터, 위더스컴퓨터, H6T-50N2H18-V30, Intel Core i5 12500(3.0GHz)","989000","989000","989000","988000","988000","1186000","198000","2029.09.30"
"UP","주식회사 삼보컴퓨터","25569979","데스크톱컴퓨터, 삼보컴퓨터, DT281-GC31Q-003, Intel Core i3 14100(3.5GHz)","989000","989000","989000","989000","989000","1215000","226000","2029.09.30"
"UP","주식회사 대우루컴즈","25563944","데스크톱컴퓨터, 대우루컴즈, DS367A-416520, Intel Core i3 14100(3.5GHz)","989000","989000","989000","989000","989000","1210000","221000","2029.09.30"
"UP","주식회사 대우루컴즈","25564001","데스크톱컴퓨터, 대우루컴즈, DT367B-416520, Intel Core i3 14100(3.5GHz)","989000","989000","989000","989000","989000","1210000","221000","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569837","데스크톱컴퓨터, 에이텍컴퓨터, A4SQ-3NBDF, Intel Core i3-14100(3.5GHz)","989000","989000","","","",,"0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569907","데스크톱컴퓨터, 에이텍컴퓨터, A4TQ-3NBDF, Intel Core i3 14100(3.5GHz)","989000","989000","","","",,"0","2029.09.30"
"UP","주식회사 티원엘에스","25859217","데스크톱컴퓨터, 티원엘에스, TSB-771900M, AMD Ryzen7 7745(3.8GHz)","989900","989900","989900","989000","989000","989900","900","2029.03.18"
"UP","주식회사 비엔피","25085028","데스크톱컴퓨터, 비엔피, B5M-31T16S5HN, Intel Core i5 13500(2.5GHz)","990300","990300","990300","990300","990300","1239300","249000","2029.09.30"
"UP","주식회사 비엔피","25075293","데스크톱컴퓨터, 비엔피, B5S-31T16S5HN, Intel Core i5 13500(2.5GHz)","990300","990300","990300","989900","989900","1239300","249400","2029.09.30"
"UP","(주)유투","25034170","데스크톱컴퓨터, 유투, S5D2-510/B, Intel Core i5 13500(2.5GHz)","990500","990500","990500","990300","990500","1304100","313600","2029.09.30"
"UP","주식회사 코리","25673560","데스크톱컴퓨터, 코리, CR176-T4516220, Intel&nbsp;Core&nbsp;i5-14500(2.6GHz)","990800","990800","990800","990500","990500","1232800","242300","2029.09.30"
"UP","사단법인 한국사회적일자리개발원","24526171","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-B516M20G0, Intel Core i5 12500(3.0GHz)","990900","990900","990900","990800","990800","1325000","334200","2029.09.30"
"UP","사단법인 한국사회적일자리개발원","24526143","데스크톱컴퓨터, 한국사회적일자리개발원, DT12-S516M20G0, Intel Core i5 12500(3.0GHz)","990900","990900","990900","990900","990900","1325000","334100","2029.09.30"
"UP","(주)유투","25479179","데스크톱컴퓨터, 유투, S5E2-520, Intel Core i5 14500(2.6GHz)","991000","991000","991000","991000","990900","1335100","344200","2029.09.30"
"UP","(주)유투","25479177","데스크톱컴퓨터, 유투, S4E2-520/B, Intel Core i5 14400(2.5GHz)","991000","991000","991000","991000","991000","1332800","341800","2029.09.30"
"UP","위더스컴퓨터 주식회사","24487409","데스크톱컴퓨터, 위더스컴퓨터, H6S-70N516, Intel Core i7 12700(2.1GHz)","991000","991000","991000","990900","991000","1264000","273000","2029.09.30"
"UP","주식회사 테트라","25356981","데스크톱컴퓨터, 테트라, T-MDT455S16, Intel Core i5 14500(2.6GHz)","991000","991000","991000","991000","991000","1176700","185700","2029.09.30"
"UP","주식회사 인텍","25234086","데스크톱컴퓨터, 인텍, IT176-T3516210, Intel Core i5-13500(2.5GHz)","991000","991000","991000","991000","991000","1381000","390000","2029.03.14"
"UP","(주)한성컴퓨터","25411625","데스크톱컴퓨터, 한성컴퓨터, T13-B573250V0, Intel Core i3 13100(3.4GHz)","991100","991100","991100","991000","991000","1333800","342800","2027.08.08"
"UP","(주)레드스톤시스템","25618494","데스크톱컴퓨터, 레드스톤시스템, BMZ-7756HMP, AMD Ryzen7 7745(3.8GHz)","991500","991500","991500","991100","991100","1203500","212400","2029.09.30"
"UP","주식회사 티원엘에스","25859205","데스크톱컴퓨터, 티원엘에스, TSB-D51900S, Intel Core i5 14500(2.6GHz)","992100","992100","992100","991500","991500","1162600","171100","2029.03.18"
"UP","주식회사 기린","25661572","데스크톱컴퓨터, 기린, KR176-T4416220, Intel&nbsp;Core&nbsp;i5-14400(2.5GHz)","992500","992500","992500","992100","992100","1372500","380400","2029.09.30"
"UP","위더스컴퓨터 주식회사","24521186","데스크톱컴퓨터, 위더스컴퓨터, H6T-50N5H216, Intel Core i5 12500(3.0GHz)","993000","993000","993000","992500","993000","1322000","329000","2029.09.30"
"UP","(주)레드스톤시스템","25618497","데스크톱컴퓨터, 레드스톤시스템, BMZ-7756HIKPFL, AMD Ryzen7 7700(3.8GHz)","993000","993000","993000","993000","992500","1181000","188500","2029.09.30"
"UP","주식회사 테트라","25088291","데스크톱컴퓨터, 테트라, T-DS351T5S16-P4VNO, Intel Core i5 13500(2.5GHz)","993300","993300","993300","993000","993000","1370100","377100","2029.09.30"
"UP","(주)한성컴퓨터","25803981","데스크톱컴퓨터, 한성컴퓨터, T14-B731651V0, Intel Core i3 14100(3.5GHz)","993500","993500","993500","993500","993300","1285900","292600","2027.08.08"
"UP","(주)한성컴퓨터","25803973","데스크톱컴퓨터, 한성컴퓨터, S14-B731651V0, Intel Core i3 14100(3.5GHz)","993500","993500","993500","993300","993500","1285900","292400","2027.08.08"
"UP","주식회사 기린","25001214","데스크톱컴퓨터, 기린, KR176-S3516320, Intel Core i5 13500(2.5GHz)","993700","993700","993700","993500","993500","1293700","300200","2029.09.30"
"UP","(주)유투","25479175","데스크톱컴퓨터, 유투, S5E2-500/B, Intel Core i5 14500(2.6GHz)","994000","994000","994000","993700","993700","1256800","263100","2029.09.30"
"UP","주식회사 아이브리지닷컴","25628972","데스크톱컴퓨터, 아이브리지닷컴, S5-X45B-1A2N, i5-14500(2.6GHz)","995000","995000","995000","994700","994700","1222000","227300","2028.12.03"
"UP","주식회사 비엔피","25031882","데스크톱컴퓨터, 비엔피, B5S-3T16S5H1, Intel Core i5 13500(2.5GHz)","995800","995800","995800","995000","995000","1261800","266800","2029.09.30"
"UP","주식회사 기린","25320688","데스크톱컴퓨터, 기린, KR176-T35162C0, Intel Core i5-13500(2.5GHz)","996130","996130","996130","995800","995800","1280130","284330","2029.09.30"
"UP","주식회사 성주컴텍","25231926","데스크톱컴퓨터, 성주컴텍, TD210-GRY76A0S1M, AMD Ryzen5 7600(3.8GHz)","996900","996900","996900","996130","996130","1344000","347870","2029.09.30"
"UP","주식회사 성주컴텍","25231916","데스크톱컴퓨터, 성주컴텍, SD110-GRY76A0S1M, AMD Ryzen5 7600(3.8GHz)","996900","996900","996900","996900","996900","1344000","347100","2029.09.30"
"UP","위더스컴퓨터 주식회사","24487413","데스크톱컴퓨터, 위더스컴퓨터, H6T-70N2H18, Intel Core i7 12700(2.1GHz)","997000","997000","997000","996900","996900","1165000","168100","2029.09.30"
"UP","위더스컴퓨터 주식회사","24487408","데스크톱컴퓨터, 위더스컴퓨터, H6S-70N2H18, Intel Core i7 12700(2.1GHz)","997000","997000","997000","997000","997000","1165000","168000","2029.09.30"
"SAME","주식회사누리나루","25748069","데스크톱컴퓨터, 누리나루, NRM-315110, Intel Core i3-13100(3.4GHz)","997000","997000","997000","997000","997000","997000","0","2029.09.30"
"UP","주식회사 티원엘에스","25916103","데스크톱컴퓨터, 티원엘에스, TMB-D11920, Intel Core i3 14100(3.5GHz)","997100","997100","997100","997000","997000","1100300","103300","2029.03.18"
"UP","주식회사 티원엘에스","25859219","데스크톱컴퓨터, 티원엘에스, TMB-771900M, AMD Ryzen7 7745(3.8GHz)","997900","997900","997900","997100","997100","997900","800","2029.03.18"
"UP","(주)한성컴퓨터","24526226","데스크톱컴퓨터, 한성컴퓨터, T6-51651V0, Intel Core i5 12500(3.0GHz)","998000","998000","998000","997900","997900","1355300","357400","2027.08.08"
"UP","주식회사 엔와이컴퓨터","24964446","데스크톱컴퓨터, 엔와이컴퓨터, NY-C135SI00, Intel Core i5 13500(2.5GHz)","999700","999700","999700","998000","998000","1279200","281200","2029.09.30"
"UP","주식회사 아이티에스","25155332","데스크톱컴퓨터, 아이티에스, ITS-DS13-G7B50, Intel Core i7 13700(2.1GHz)","1001000","1001000","1001000","1001000","1001000","1350000","349000","2028.02.12"
"UP","주식회사 아이티에스","25155345","데스크톱컴퓨터, 아이티에스, ITS-DT13-G7B50, Intel Core i7 13700(2.1GHz)","1001000","1001000","1001000","999700","999700","1350000","350300","2028.02.12"
